Div,Date,HomeTeam,AwayTeam,HTOa,ATOa,HTAt,ATAt,HTMid,ATMid,HTDef,ATDef,HomeSquad,AwaySquad,HomeAvgAge,AwayAvgAge,HomeMV,AwayMV,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HxG,AxG,HxA,AxA,HxPTS,AxPTS,HPPDA,APPDA,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA
E0,2022-01-02,Leeds,Burnley,76,76,78,76,77,76,76,76,35,35,23,27,299.45,138.05,3,1,H,1,0,H,22,8,7,2,11,7,9,3,2,1,0,0,2.04,0.96,1.9,0.9,2.15,0.62,6.17,8.62,2.05,3.5,3.5,1.95,3.5,3.75,2.05,3.6,3.5,2.02,3.59,3.83,2.05,3.5,3.5,2.0,3.4,3.7,2.12,3.52,3.73
E0,2022-01-02,Chelsea,Liverpool,84,84,84,86,85,83,82,85,44,49,25,24,914.5,918.9,2,2,D,2,2,D,15,10,6,6,5,13,6,7,1,2,0,0,1.39,1.79,1.09,0.81,1.05,1.69,8.83,12.36,3.1,3.5,2.25,2.95,3.5,2.3,3.0,3.45,2.35,3.14,3.6,2.29,3.1,3.4,2.25,3.0,3.4,2.25,2.67,3.58,2.72
E0,2022-01-03,Manchester United,Wolverhampton Wanderers,83,78,86,78,83,81,81,77,43,38,25,24,769.15,376.95,0,1,A,0,0,D,9,19,2,6,9,8,3,8,3,1,0,0,0.77,0.84,0.67,0.69,1.25,1.4,14.06,14.11,1.53,4.33,6.0,1.55,4.2,5.75,1.57,4.0,6.0,1.56,4.37,5.98,1.55,3.9,6.5,1.57,3.8,5.75,1.74,3.74,5.53
E0,2022-01-11,Southampton,Brentford,76,74,76,75,77,74,75,72,33,38,25,24,274.3,273.3,4,1,H,2,1,H,12,5,6,4,9,8,5,2,0,1,0,0,1.59,0.62,1.41,0.49,2.19,0.57,8.58,9.78,2.05,3.4,3.6,2.0,3.4,3.75,2.1,3.35,3.6,2.15,3.37,3.82,2.05,3.25,3.8,2.1,3.4,3.7,2.23,3.33,3.67
E0,2022-01-12,West Ham,Norwich,79,74,80,76,78,74,77,74,36,45,26,24,354.9,163.2,2,0,H,1,0,H,13,7,5,3,9,8,11,2,0,0,0,0,2.89,0.34,2.78,0.32,2.86,0.08,9.55,28.5,1.28,5.5,10.0,1.3,5.25,10.5,1.33,5.5,9.5,1.32,5.53,10.04,1.3,5.0,11.0,1.29,5.25,10.5,1.4,5.15,8.47
E0,2022-01-14,Brighton,Crystal Palace,76,76,77,77,75,76,77,74,43,33,24,25,318.0,271.05,1,1,D,0,0,D,19,3,4,1,11,7,9,0,0,2,0,0,2.18,0.51,1.19,0.51,2.62,0.23,5.32,24.58,2.05,3.3,3.8,2.05,3.2,4.0,2.2,3.2,3.6,2.11,3.29,4.08,2.05,3.2,3.9,2.1,3.3,3.9,2.05,3.4,4.14
E0,2022-01-15,Manchester City,Chelsea,85,84,84,84,87,85,85,82,39,44,24,25,1000.0,914.5,1,0,H,0,0,D,11,4,6,1,11,6,9,1,0,2,0,0,0.9,0.61,0.85,0.59,1.56,1.06,13.35,16.9,1.65,4.0,5.0,1.68,3.9,5.0,1.75,3.7,4.8,1.72,3.79,5.2,1.67,3.75,5.25,1.7,3.9,5.0,1.67,4.21,5.35
E0,2022-01-15,Newcastle United,Watford,76,75,79,75,75,76,76,74,34,47,27,25,313.9,156.2,1,1,D,0,0,D,12,18,1,5,13,13,4,6,3,2,0,0,1.04,1.5,0.79,1.32,1.0,1.73,7.34,10.24,2.0,3.6,3.6,2.0,3.5,3.7,2.05,3.6,3.45,2.05,3.74,3.59,2.05,3.4,3.6,2.0,3.5,3.5,1.84,3.71,4.61
E0,2022-01-15,Norwich,Everton,74,79,76,78,74,78,74,77,45,42,24,25,163.2,479.05,2,1,H,2,0,H,14,12,3,5,12,14,8,8,3,1,0,0,1.0,0.54,0.82,0.32,1.84,0.82,12.1,5.35,3.75,3.5,2.0,3.6,3.4,2.05,3.7,3.4,2.05,3.77,3.54,2.06,3.6,3.4,2.05,3.75,3.3,2.0,3.56,3.37,2.25
E0,2022-01-15,Wolverhampton Wanderers,Southampton,78,76,78,76,81,77,78,75,38,33,24,25,376.95,274.3,3,1,H,1,0,H,9,13,5,10,13,14,2,10,2,3,0,0,2.3,0.92,0.7,0.78,2.46,0.38,9.48,12.85,2.25,3.2,3.4,2.25,3.2,3.3,2.3,3.15,3.35,2.35,3.18,3.4,2.3,3.0,3.4,2.25,3.1,3.4,2.49,3.04,3.44
E0,2022-01-15,Aston Villa,Manchester United,78,83,78,86,78,83,78,81,44,43,24,25,487.75,769.15,2,2,D,0,1,A,13,13,9,6,8,13,3,6,1,2,0,0,1.83,1.35,1.45,0.68,1.75,0.99,14.37,10.66,2.87,3.5,2.4,3.0,3.5,2.25,2.9,3.4,2.4,2.89,3.51,2.49,2.9,3.4,2.35,2.88,3.3,2.38,2.49,3.61,2.91
E0,2022-01-16,Liverpool,Brentford,84,74,86,75,83,74,85,72,49,38,24,24,918.9,273.3,3,0,H,1,0,H,27,6,13,1,6,6,9,0,0,1,0,0,3.49,0.38,2.64,0.37,2.9,0.06,8.82,15.15,1.3,5.5,10.0,1.31,5.5,9.5,1.3,5.5,10.0,1.3,5.82,10.45,1.27,5.5,11.0,1.25,5.5,11.5,1.29,6.25,11.37
E0,2022-01-16,West Ham,Leeds,79,76,80,78,78,77,77,76,36,35,26,23,354.9,299.45,2,3,A,1,2,A,15,18,5,5,6,9,4,3,3,2,0,0,2.35,2.27,1.39,2.2,1.43,1.3,9.36,8.45,1.61,4.2,5.0,1.6,4.2,5.25,1.67,4.2,4.7,1.65,4.28,5.13,1.63,4.0,5.0,1.62,4.0,5.0,1.69,4.24,5.03
E0,2022-01-18,Brighton,Chelsea,76,84,77,84,75,85,77,82,43,44,24,25,318.0,914.5,1,1,D,0,1,A,10,15,2,3,8,5,5,7,1,2,0,0,0.75,0.57,0.63,0.4,1.5,1.12,14.22,13.13,4.75,3.75,1.72,4.5,3.7,1.78,5.0,3.85,1.7,4.75,3.79,1.78,5.0,3.5,1.72,5.25,3.6,1.75,5.48,3.81,1.72
E0,2022-01-19,Leicester,Tottenham,80,81,80,85,81,79,78,79,40,45,25,23,526.549999,689.35,2,3,A,1,1,D,14,27,4,10,6,12,3,8,1,2,0,0,1.95,4.25,1.25,2.74,0.31,2.59,29.5,16.13,3.0,3.5,2.3,3.1,3.3,2.3,3.0,3.4,2.35,3.12,3.41,2.38,3.0,3.3,2.35,2.9,3.4,2.3,3.34,3.5,2.27
E0,2022-01-19,Brentford,Manchester United,74,83,75,86,74,83,72,81,38,43,24,25,273.3,769.15,1,3,A,0,0,D,18,13,8,5,7,9,6,9,0,0,0,0,2.08,2.06,1.81,2.0,1.38,1.38,10.52,12.06,4.5,3.7,1.8,4.75,3.5,1.77,4.3,3.7,1.83,4.68,3.46,1.88,4.4,3.5,1.83,4.4,3.5,1.8,4.91,3.91,1.76
E0,2022-01-21,Watford,Norwich,75,74,75,76,76,74,74,74,47,45,25,24,156.2,163.2,0,3,A,0,0,D,15,7,4,2,16,11,5,1,0,1,1,0,1.31,0.93,0.83,0.82,1.65,1.03,5.09,8.25,2.0,3.5,3.75,2.05,3.6,3.5,2.1,3.45,3.55,2.09,3.53,3.66,2.05,3.4,3.6,2.05,3.5,3.75,2.07,3.54,3.88
E0,2022-01-22,Everton,Aston Villa,78,79,81,78,78,78,77,79,42,44,25,24,479.05,487.75,0,1,A,0,1,A,15,8,1,3,14,16,9,2,5,3,0,0,1.24,0.86,1.03,0.65,1.68,1.01,6.62,4.88,2.75,3.25,2.62,2.6,3.3,2.65,2.7,3.3,2.65,2.82,3.25,2.7,2.7,3.2,2.62,2.7,3.2,2.6,2.65,3.63,2.69
E0,2022-01-22,Brentford,Wolverhampton Wanderers,74,78,75,78,74,82,74,78,38,38,24,24,273.3,376.95,1,2,A,0,0,D,11,7,1,2,6,7,6,3,2,3,0,0,0.74,0.22,0.38,0.19,1.82,0.74,10.09,15.93,3.2,2.8,2.6,3.0,3.0,2.55,3.05,3.05,2.55,3.15,3.11,2.54,3.0,3.0,2.55,3.0,3.0,2.5,2.53,3.07,3.33
E0,2022-01-22,Leeds,Newcastle United,76,76,78,77,77,75,76,76,35,34,23,27,299.45,313.9,0,1,A,0,0,D,13,15,4,3,9,9,6,7,4,2,0,0,1.13,1.16,0.62,0.88,1.34,1.35,6.11,13.21,2.0,3.5,3.75,1.9,3.7,3.8,2.0,3.75,3.5,2.03,3.72,3.67,2.0,3.6,3.6,1.95,3.6,3.6,1.86,4.06,4.17
E0,2022-01-22,Manchester United,West Ham,83,79,86,80,83,78,81,77,43,36,25,26,769.15,354.9,1,0,H,0,0,D,18,6,3,1,9,8,3,3,1,1,0,0,1.76,0.24,1.61,0.1,2.74,0.15,12.05,11.84,1.85,3.8,4.0,1.87,3.8,3.8,1.9,3.8,3.75,1.93,3.85,3.9,1.91,3.7,3.75,1.85,3.7,3.9,2.17,3.6,3.52
E0,2022-01-22,Southampton,Manchester City,76,85,76,84,77,87,75,85,33,39,25,24,274.3,1000.0,1,1,D,1,0,H,7,20,3,5,13,5,2,11,3,0,0,0,1.0,1.63,0.22,1.43,0.85,1.86,20.94,4.9,10.0,6.5,1.25,9.5,6.25,1.28,9.5,6.0,1.3,10.23,6.18,1.27,11.0,5.5,1.27,10.5,5.75,1.25,12.25,6.06,1.3
E0,2022-01-23,Arsenal,Burnley,80,76,83,75,80,76,79,76,41,35,23,27,613.05,138.05,0,0,D,0,0,D,20,10,5,1,9,13,12,4,0,2,0,0,1.36,0.39,1.16,0.38,2.17,0.56,6.0,24.79,1.36,4.75,9.0,1.37,4.75,9.0,1.37,5.0,8.25,1.36,5.22,9.18,1.35,4.5,10.0,1.33,4.75,9.0,1.32,5.57,11.9
E0,2022-01-23,Crystal Palace,Liverpool,76,84,77,87,76,84,74,84,33,49,25,24,271.05,918.9,1,3,A,0,2,A,8,15,5,7,12,10,2,5,4,1,0,0,1.63,1.5,1.42,0.67,1.48,1.23,10.89,13.57,6.0,4.2,1.53,6.0,4.1,1.55,5.25,4.3,1.6,5.75,4.14,1.61,5.8,4.0,1.57,5.75,4.1,1.53,6.26,4.27,1.58
E0,2022-01-23,Leicester,Brighton,80,76,80,77,81,75,78,77,40,43,25,24,526.549999,318.0,1,1,D,0,0,D,15,14,5,5,6,8,4,5,0,1,0,0,1.71,1.2,0.75,1.03,1.8,0.93,16.72,10.22,2.5,3.25,2.9,2.5,3.4,2.75,2.55,3.35,2.8,2.66,3.36,2.78,2.5,3.25,2.8,2.5,3.25,2.75,2.71,3.39,2.79
E0,2022-01-23,Chelsea,Tottenham,84,81,84,85,85,79,82,79,44,45,25,23,914.5,689.35,2,0,H,0,0,D,15,6,7,3,17,14,10,3,2,1,0,0,1.04,0.33,0.99,0.33,2.0,0.67,5.65,16.96,1.61,4.2,5.0,1.7,3.9,4.75,1.7,3.85,4.9,1.7,4.17,4.82,1.67,3.8,5.0,1.65,3.7,5.25,1.74,3.89,5.2
E0,2022-02-05,Burnley,Watford,76,75,77,75,75,76,77,74,35,47,27,25,138.05,156.2,0,0,D,0,0,D,13,11,2,5,16,9,4,7,1,2,0,0,0.77,0.93,0.5,0.93,1.18,1.48,8.32,9.19,2.2,3.25,3.5,2.15,3.3,3.4,2.2,3.3,3.35,2.19,3.27,3.69,2.2,3.2,3.4,2.15,3.2,3.4,2.22,3.32,3.69
E0,2022-02-08,Newcastle United,Everton,77,79,77,81,76,78,76,78,34,42,27,25,313.9,479.05,3,1,H,1,1,D,20,11,9,3,13,13,6,2,2,3,0,0,2.69,0.82,1.48,0.75,2.62,0.25,6.95,5.32,2.5,3.25,2.87,2.4,3.4,2.85,2.5,3.35,2.85,2.57,3.42,2.94,2.5,3.3,2.8,2.5,3.4,2.9,2.59,3.44,2.87
E0,2022-02-08,West Ham,Watford,79,75,80,75,79,76,77,74,36,47,26,25,354.9,156.2,1,0,H,0,0,D,9,6,3,1,1,6,5,6,1,0,0,0,0.91,0.34,0.71,0.33,1.96,0.68,7.74,22.8,1.55,4.2,5.75,1.57,4.0,5.75,1.55,4.3,6.0,1.54,4.42,6.7,1.47,4.4,6.5,1.53,4.33,6.5,1.55,4.32,7.03
E0,2022-02-08,Burnley,Manchester United,76,83,77,82,75,83,77,81,35,43,27,25,138.05,769.15,1,1,D,0,1,A,9,22,3,5,11,10,2,10,2,1,0,0,0.77,1.83,0.69,1.11,0.59,2.18,12.19,7.63,5.5,4.0,1.61,5.75,4.0,1.58,5.5,4.0,1.63,6.09,4.13,1.62,5.8,3.9,1.6,6.0,4.1,1.6,6.65,4.25,1.56
E0,2022-02-09,Manchester City,Brentford,85,74,84,75,87,75,85,74,39,38,24,24,1000.0,273.3,2,0,H,1,0,H,15,6,7,2,7,13,9,3,0,0,0,0,1.98,0.46,0.75,0.43,2.55,0.29,5.2,16.47,1.1,9.5,23.0,1.11,10.0,23.0,1.12,9.5,22.0,1.12,10.16,25.77,1.1,9.0,23.0,1.07,10.0,26.0,1.1,11.25,31.0
E0,2022-02-09,Norwich,Crystal Palace,74,76,71,77,74,76,74,75,45,33,24,25,163.2,271.05,1,1,D,1,0,H,5,13,1,5,11,15,4,6,1,2,0,0,0.3,1.23,0.2,0.21,0.41,2.34,17.52,4.63,3.5,3.25,2.15,3.4,3.25,2.2,3.45,3.35,2.15,3.66,3.38,2.21,3.4,3.3,2.15,3.5,3.2,2.15,3.53,3.27,2.31
E0,2022-02-09,Tottenham,Southampton,81,76,83,76,79,77,79,75,45,33,23,25,689.35,274.3,2,3,A,1,1,D,8,23,3,10,7,13,2,8,2,3,0,0,1.74,1.73,1.7,1.52,1.39,1.34,10.84,9.48,1.6,4.0,5.5,1.58,4.1,5.5,1.63,4.1,5.25,1.61,4.19,6.03,1.57,4.0,5.8,1.57,4.0,5.5,1.57,4.27,6.41
E0,2022-02-09,Aston Villa,Leeds,78,76,79,78,76,77,79,76,44,35,24,23,487.75,299.45,3,3,D,3,2,H,12,16,4,8,11,9,6,11,1,3,1,0,1.5,2.53,1.28,0.99,0.65,2.14,13.86,9.87,1.8,3.8,4.2,1.8,4.0,3.9,1.8,3.9,4.2,1.83,4.0,4.4,1.78,3.8,4.2,1.75,3.75,4.33,1.98,3.71,3.96
E0,2022-02-10,Liverpool,Leicester,85,80,87,80,83,81,85,78,49,40,24,25,918.9,526.549999,2,0,H,1,0,H,22,5,11,1,11,7,7,6,1,0,0,0,2.73,0.54,1.24,0.49,2.72,0.18,4.52,23.67,1.25,6.5,10.0,1.27,6.25,9.5,1.25,6.5,9.5,1.26,6.84,11.21,1.24,6.0,11.0,1.22,6.5,10.5,1.2,8.0,14.0
E0,2022-02-10,Wolverhampton Wanderers,Arsenal,78,79,78,82,82,79,78,79,38,41,24,23,376.95,613.05,0,1,A,0,1,A,15,12,4,2,12,13,7,4,2,3,0,1,0.64,1.45,0.4,1.48,0.56,2.19,9.05,15.75,3.5,3.2,2.2,3.6,3.2,2.15,3.45,3.25,2.2,3.72,3.28,2.23,3.4,3.2,2.2,3.5,3.13,2.15,4.16,3.35,2.05
E0,2022-02-12,Manchester United,Southampton,83,76,82,76,83,77,81,75,43,33,25,25,769.15,274.3,1,1,D,1,0,H,12,13,8,4,12,13,1,4,4,0,0,0,2.99,0.68,2.93,0.58,2.79,0.14,10.61,9.07,1.6,4.0,5.5,1.55,4.33,5.5,1.65,3.9,5.5,1.63,4.32,5.53,1.6,4.2,5.25,1.57,4.0,5.5,1.54,4.61,6.26
E0,2022-02-12,Brentford,Crystal Palace,74,76,75,77,75,76,74,75,38,33,24,25,273.3,271.05,0,0,D,0,0,D,9,6,2,3,10,10,3,9,1,0,0,0,1.98,0.5,1.95,0.5,2.56,0.28,9.08,5.7,2.55,3.1,3.0,2.65,3.1,2.75,2.6,3.1,2.9,2.77,3.08,2.98,2.62,3.0,2.9,2.55,3.0,2.88,3.14,3.28,2.49
E0,2022-02-12,Everton,Leeds,79,76,81,78,78,77,78,76,42,35,25,23,479.05,299.45,3,0,H,2,0,H,21,7,10,0,8,9,5,3,1,1,0,0,2.59,0.24,1.25,0.17,2.87,0.08,11.15,6.04,2.25,3.5,3.0,2.2,3.7,3.0,2.3,3.6,2.95,2.37,3.58,3.12,2.3,3.6,2.88,2.25,3.6,2.9,2.66,3.65,2.67
E0,2022-02-12,Watford,Brighton,75,76,75,77,75,75,74,77,47,43,25,24,156.2,318.0,0,2,A,0,1,A,9,11,1,6,16,9,4,5,3,2,0,0,0.53,1.8,0.26,1.11,0.36,2.46,10.8,5.7,3.5,3.3,2.05,3.5,3.3,2.1,3.6,3.25,2.15,3.85,3.38,2.14,3.6,3.25,2.1,3.7,3.1,2.1,4.25,3.45,2.0
E0,2022-02-12,Norwich,Manchester City,74,85,71,84,74,87,74,85,45,39,24,24,163.2,1000.0,0,4,A,0,1,A,8,22,3,9,7,8,4,12,0,2,0,0,0.36,4.45,0.36,3.35,0.01,2.99,39.11,9.24,15.0,8.0,1.16,18.0,7.25,1.17,13.0,7.75,1.2,18.96,7.94,1.18,15.0,8.0,1.15,18.0,8.0,1.13,18.5,7.75,1.18
E0,2022-02-13,Burnley,Liverpool,76,85,77,87,75,83,77,85,35,49,27,24,138.05,918.9,0,1,A,0,1,A,8,12,5,4,7,6,5,8,0,1,0,0,1.16,1.96,1.16,1.23,0.61,2.12,13.63,8.1,10.0,5.25,1.28,9.75,5.5,1.3,11.0,5.75,1.3,10.82,6.03,1.29,11.0,5.25,1.29,11.5,5.5,1.25,13.5,7.2,1.22
E0,2022-02-13,Newcastle United,Aston Villa,77,78,77,79,76,76,76,79,34,44,27,24,313.9,487.75,1,0,H,1,0,H,10,11,2,1,22,15,3,6,3,4,0,0,0.53,0.46,0.29,0.4,1.34,1.19,6.76,3.96,2.7,3.3,2.62,2.75,3.4,2.5,2.7,3.4,2.6,2.78,3.48,2.67,2.7,3.5,2.5,2.63,3.4,2.55,2.83,3.4,2.67
E0,2022-02-13,Tottenham,Wolverhampton Wanderers,81,78,83,78,79,82,79,78,45,38,23,24,689.35,376.95,0,2,A,0,2,A,17,11,7,7,13,13,7,3,3,1,0,0,0.84,1.87,0.53,0.85,0.54,2.25,9.68,18.39,1.7,3.6,5.5,1.65,3.75,5.5,1.67,3.75,5.5,1.69,3.82,5.86,1.65,3.7,5.5,1.62,3.6,5.75,1.69,3.78,5.9
E0,2022-02-13,Leicester,West Ham,80,79,80,80,81,79,78,77,40,36,25,26,526.549999,354.9,2,2,D,1,1,D,13,8,2,3,10,9,5,4,1,2,0,0,1.41,0.75,0.53,0.58,1.95,0.76,11.32,15.86,2.9,3.5,2.3,2.7,3.6,2.4,2.8,3.55,2.4,3.05,3.62,2.39,2.75,3.6,2.38,2.8,3.5,2.38,3.02,3.62,2.39
E0,2022-02-15,Manchester United,Brighton,83,76,82,77,83,75,81,77,43,43,25,24,769.15,318.0,2,0,H,0,0,D,19,10,7,3,8,10,10,2,3,1,0,1,2.75,1.26,2.55,1.2,2.32,0.5,12.48,9.36,1.72,3.75,4.75,1.72,3.7,4.8,1.8,3.65,4.6,1.81,3.78,4.87,1.72,3.7,4.75,1.73,3.8,5.0,1.83,3.59,5.0
E0,2022-02-19,West Ham,Newcastle United,79,77,80,77,79,76,77,77,36,34,26,27,354.9,313.9,1,1,D,1,1,D,11,14,3,3,3,7,3,7,3,3,0,0,0.85,0.93,0.76,0.74,1.24,1.43,23.4,12.06,1.7,4.0,4.75,1.7,3.75,5.0,1.7,4.0,4.8,1.72,3.88,5.4,1.67,3.75,5.0,1.67,4.0,5.25,1.62,4.21,5.8
E0,2022-02-19,Arsenal,Brentford,79,74,82,75,79,75,79,74,41,38,23,24,613.05,273.3,2,1,H,0,0,D,24,6,8,2,10,5,14,0,1,1,0,0,1.52,0.64,0.78,0.56,2.07,0.66,7.3,24.1,1.44,4.2,8.0,1.46,4.5,7.0,1.47,4.4,7.25,1.47,4.46,8.32,1.44,4.2,7.5,1.4,4.33,8.0,1.52,4.12,7.83
E0,2022-02-19,Aston Villa,Watford,78,75,79,75,76,75,79,74,44,47,24,25,487.75,156.2,0,1,A,0,0,D,20,8,1,4,12,7,10,5,1,2,0,0,1.03,1.82,0.94,1.79,0.72,2.05,9.0,21.86,1.65,3.6,5.75,1.63,3.9,5.25,1.65,3.9,5.25,1.68,3.95,5.62,1.6,3.9,5.5,1.62,3.7,5.5,1.61,4.04,6.2
E0,2022-02-19,Brighton,Burnley,76,76,77,77,75,75,77,77,43,35,24,27,318.0,138.05,0,3,A,0,2,A,11,10,1,4,12,12,4,4,1,4,0,0,0.45,0.82,0.36,0.77,0.91,1.7,5.15,13.7,1.66,3.5,6.0,1.65,3.7,5.5,1.67,3.7,5.5,1.67,3.78,6.18,1.65,3.6,5.8,1.62,3.6,5.75,1.68,3.53,6.76
E0,2022-02-19,Crystal Palace,Chelsea,76,84,77,82,76,85,75,83,33,44,25,25,271.05,914.5,0,1,A,0,0,D,7,9,0,3,4,20,4,4,1,3,0,0,0.62,1.12,0.59,0.61,0.84,1.84,14.5,5.7,5.5,3.8,1.65,5.5,3.8,1.63,5.25,3.75,1.67,5.86,3.99,1.66,5.5,3.75,1.63,5.5,3.7,1.62,6.49,3.91,1.62
E0,2022-02-19,Liverpool,Norwich,85,74,87,71,83,74,85,74,49,45,24,24,918.9,163.2,3,1,H,0,0,D,29,6,8,1,7,8,9,4,0,1,0,0,3.15,0.67,3.04,0.65,2.75,0.17,7.68,25.43,1.1,9.0,23.0,1.13,9.0,23.0,1.12,9.5,22.0,1.13,9.98,26.49,1.1,9.0,23.0,1.07,10.0,26.0,1.13,9.55,25.79
E0,2022-02-19,Southampton,Everton,76,79,75,81,77,78,75,78,33,42,25,25,274.3,479.05,2,0,H,0,0,D,19,9,11,0,6,9,4,4,0,2,0,0,2.73,0.2,2.64,0.08,2.89,0.07,5.88,9.89,2.1,3.5,3.5,2.05,3.3,3.7,2.1,3.55,3.45,2.1,3.61,3.71,2.05,3.4,3.6,2.05,3.4,3.5,1.99,3.67,3.97
E0,2022-02-19,Manchester City,Tottenham,85,81,84,83,87,79,85,79,39,45,24,23,1000.0,689.35,2,3,A,1,1,D,21,6,4,5,5,7,10,0,0,3,0,0,2.32,2.0,0.7,2.0,1.58,1.17,8.54,62.0,1.28,6.0,10.0,1.26,5.75,12.0,1.3,5.75,9.5,1.29,6.05,11.91,1.27,5.5,11.0,1.25,5.5,11.5,1.28,6.26,11.17
E0,2022-02-20,Leeds,Manchester United,76,83,78,82,77,83,76,81,35,43,23,25,299.45,769.15,2,4,A,0,2,A,16,15,6,9,13,19,3,3,6,3,0,0,1.74,2.61,1.68,2.47,0.81,1.98,5.13,8.31,3.9,3.8,1.85,3.9,3.8,1.87,3.8,3.65,1.95,4.12,3.84,1.93,3.9,3.75,1.85,3.9,3.7,1.85,5.02,4.27,1.68
E0,2022-02-20,Wolverhampton Wanderers,Leicester,78,80,78,80,82,81,78,78,38,40,24,25,376.95,526.549999,2,1,H,1,1,D,11,17,3,7,12,9,7,10,4,4,0,0,0.47,1.55,0.37,1.32,0.41,2.39,26.0,7.64,2.25,3.3,3.25,2.3,3.1,3.4,2.3,3.25,3.2,2.34,3.24,3.5,2.25,3.25,3.3,2.2,3.2,3.3,2.19,3.27,3.81
E0,2022-02-23,Burnley,Tottenham,76,81,77,83,75,79,77,79,35,45,27,23,138.05,689.35,1,0,H,0,0,D,15,12,4,2,8,8,3,7,0,0,0,0,1.56,0.69,1.49,0.69,2.15,0.61,12.1,9.5,4.6,3.8,1.75,4.5,3.7,1.77,4.6,3.7,1.77,4.94,3.78,1.79,4.5,3.6,1.78,4.75,3.5,1.75,4.71,3.56,1.88
E0,2022-02-23,Watford,Crystal Palace,75,76,75,77,75,76,74,75,47,33,25,25,156.2,271.05,1,4,A,1,2,A,8,7,1,5,12,9,6,4,2,1,0,0,1.72,0.82,1.72,0.75,2.17,0.6,26.77,10.92,3.1,3.3,2.3,3.3,3.25,2.25,3.2,3.15,2.4,3.24,3.24,2.47,3.2,3.1,2.35,3.1,3.1,2.38,3.03,3.17,2.66
E0,2022-02-23,Liverpool,Leeds,85,76,87,78,83,77,85,76,49,35,24,23,918.9,299.45,6,0,H,3,0,H,23,3,15,2,5,11,4,0,0,3,0,0,5.33,0.14,2.66,0.12,3.0,0.0,11.27,25.59,1.16,8.0,15.0,1.16,8.75,14.5,1.15,8.5,15.0,1.16,8.87,17.91,1.15,8.0,15.0,1.13,8.5,15.0,1.18,8.5,16.0
E0,2022-02-24,Arsenal,Wolverhampton Wanderers,79,78,82,78,79,82,79,78,41,38,23,24,613.05,376.95,2,1,H,0,1,A,26,6,5,2,8,9,5,4,1,1,0,0,2.51,1.11,2.21,0.8,2.28,0.54,9.27,12.86,1.65,3.8,5.5,1.62,3.75,5.75,1.65,3.75,5.75,1.65,3.9,6.08,1.63,3.6,5.8,1.62,3.6,6.0,1.68,3.76,6.16
E0,2022-02-25,Southampton,Norwich,76,74,75,71,77,74,75,74,33,45,25,24,274.3,163.2,2,0,H,1,0,H,27,8,9,1,12,9,13,6,1,2,0,0,3.09,0.42,1.81,0.28,2.86,0.08,9.38,15.71,1.53,4.33,6.0,1.52,4.4,5.75,1.63,4.1,5.5,1.56,4.35,6.55,1.52,4.2,6.0,1.53,4.33,6.5,1.51,4.45,6.93
E0,2022-02-26,Leeds,Tottenham,76,81,78,83,77,79,76,79,35,45,23,23,299.45,689.35,0,4,A,0,3,A,19,15,3,11,16,11,3,6,4,2,0,0,1.9,2.47,1.05,2.15,1.01,1.77,7.95,17.92,4.2,3.6,1.85,4.0,3.8,1.83,3.95,3.95,1.83,4.14,4.03,1.87,3.8,3.75,1.88,4.0,3.9,1.87,3.79,3.87,2.0
E0,2022-02-26,Brentford,Newcastle United,74,77,75,77,75,76,74,77,38,34,24,27,273.3,313.9,0,2,A,0,2,A,6,26,1,11,9,7,6,6,3,1,1,0,0.49,2.25,0.46,1.84,0.3,2.55,11.62,5.63,2.5,3.2,3.0,2.45,3.2,2.9,2.5,3.1,3.0,2.55,3.2,3.15,2.5,3.1,3.0,2.45,3.0,3.0,2.32,3.17,3.6
